,County,Product,Date,Amount Fulfilled
3891,Shasta,Face Shields (Disposable),June,102680.0
3892,Shasta,Hand Sanitizers,June,223060.0
3893,Shasta,Medical Equipment,June,138.0
3894,Shasta,N-95 Respirators,June,290596.0
3895,Shasta,Other / None of the above,June,116356.0
3896,Shasta,Surgical Masks,June,2503300.0
3897,Shasta,Surgical or Examination Gowns,June,84046.0
3898,Shasta,Swabs,June,236900.0
3899,Shasta,Viral Testing Media,June,105984.0
3900,Shasta,Cloth Masks,October,758080.0
3901,Shasta,Examination Gloves,October,1936000.0
3902,Shasta,Face Shields (Disposable),October,129216.0
3903,Shasta,Goggles,October,20800.0
3904,Shasta,Hand Sanitizers,October,294528.0
3905,Shasta,Medical Equipment,October,896.0
3906,Shasta,N-95 Respirators,October,981632.0
3907,Shasta,Other / None of the above,October,81248.0
3908,Shasta,Personnel,October,186.0
3909,Shasta,Pharmaceuticals,October,528.0
3910,Shasta,Sample Collecting Kits,October,170400.0
3911,Shasta,Surgical Masks,October,9131200.0
3912,Shasta,Surgical or Examination Gowns,October,318432.0
3913,Shasta,Swabs,October,468800.0
3914,Shasta,Test Kits,October,51200.0
3915,Shasta,Viral Testing Media,October,374208.0
3916,Shasta,Cloth Masks,September,1354900.0
3917,Shasta,Examination Gloves,September,3295000.0
3918,Shasta,Face Shields (Disposable),September,176984.0
3919,Shasta,Goggles,September,25300.0
3920,Shasta,Hand Sanitizers,September,537240.0
3921,Shasta,Medical Equipment,September,1680.0
3922,Shasta,N-95 Respirators,September,1551840.0
3923,Shasta,Other / None of the above,September,152340.0
3924,Shasta,Personnel,September,79.0
3925,Shasta,Pharmaceuticals,September,990.0
3926,Shasta,Sample Collecting Kits,September,212000.0
3927,Shasta,Surgical Masks,September,16957000.0
3928,Shasta,Surgical or Examination Gowns,September,454860.0
3929,Shasta,Swabs,September,879000.0
3930,Shasta,Test Kits,September,96000.0
3931,Shasta,Viral Testing Media,September,580320.0
3932,Sierra,Cloth Masks,August,14000.0
3933,Sierra,Examination Gloves,August,72240.0
3934,Sierra,Face Shields (Disposable),August,2800.0
3935,Sierra,Hand Sanitizers,August,24556.0
3936,Sierra,N-95 Respirators,August,20160.0
3937,Sierra,Sample Collecting Kits,August,22400.0
3938,Sierra,Surgical Masks,August,86800.0
3939,Sierra,Surgical or Examination Gowns,August,48160.0
3940,Sierra,Swabs,August,35000.0
3941,Sierra,Viral Testing Media,August,22400.0
3942,Sierra,Cloth Masks,July,15500.0
3943,Sierra,Examination Gloves,July,79980.0
3944,Sierra,Face Shields (Disposable),July,3100.0
3945,Sierra,Hand Sanitizers,July,5022.0
3946,Sierra,N-95 Respirators,July,22320.0
3947,Sierra,Sample Collecting Kits,July,16800.0
3948,Sierra,Surgical Masks,July,96100.0
3949,Sierra,Surgical or Examination Gowns,July,53320.0
3950,Sierra,Swabs,July,15500.0
3951,Sierra,Viral Testing Media,July,24800.0
3952,Sierra,Cloth Masks,June,11500.0
3953,Sierra,Examination Gloves,June,59340.0
3954,Sierra,Face Shields (Disposable),June,2300.0
3955,Sierra,Hand Sanitizers,June,3726.0
3956,Sierra,N-95 Respirators,June,16560.0
3957,Sierra,Surgical Masks,June,71300.0
3958,Sierra,Surgical or Examination Gowns,June,39560.0
3959,Sierra,Swabs,June,11500.0
3960,Sierra,Viral Testing Media,June,18400.0
3961,Sierra,Cloth Masks,October,8000.0
3962,Sierra,Examination Gloves,October,185280.0
3963,Sierra,Face Shields (Disposable),October,1600.0
3964,Sierra,Hand Sanitizers,October,27232.0
3965,Sierra,Lab Supplies,October,8000.0
3966,Sierra,N-95 Respirators,October,26880.0
3967,Sierra,Other / None of the above,October,10000.0
3968,Sierra,Sample Collecting Kits,October,12800.0
3969,Sierra,Surgical Masks,October,49600.0
3970,Sierra,Surgical or Examination Gowns,October,27520.0
3971,Sierra,Swabs,October,24000.0
3972,Sierra,Viral Testing Media,October,12800.0
3973,Sierra,Cloth Masks,September,15000.0
3974,Sierra,Examination Gloves,September,131400.0
3975,Sierra,Face Shields (Disposable),September,3000.0
3976,Sierra,Hand Sanitizers,September,51060.0
3977,Sierra,Lab Supplies,September,7500.0
3978,Sierra,N-95 Respirators,September,49440.0
3979,Sierra,Sample Collecting Kits,September,24000.0
3980,Sierra,Surgical Masks,September,93000.0
3981,Sierra,Surgical or Examination Gowns,September,51600.0
3982,Sierra,Swabs,September,45000.0
3983,Sierra,Viral Testing Media,September,24000.0
3984,Siskiyou,Cloth Masks,August,848000.0
3985,Siskiyou,Examination Gloves,August,3440000.0
3986,Siskiyou,Face Shields (Disposable),August,15100.0
3987,Siskiyou,Hand Sanitizers,August,127388.0
3988,Siskiyou,KN95 Respirators,August,282160.0
3989,Siskiyou,Medical Equipment,August,1400.0
3990,Siskiyou,N-95 Respirators,August,1159080.0
3991,Siskiyou,Pharmaceuticals,August,560.0
3992,Siskiyou,Sample Collecting Kits,August,224000.0
3993,Siskiyou,Surgical Masks,August,15442000.0
3994,Siskiyou,Surgical or Examination Gowns,August,212016.0
3995,Siskiyou,Swabs,August,733628.0
3996,Siskiyou,Test Kits,August,476000.0
3997,Siskiyou,Viral Testing Media,August,109368.0
3998,Siskiyou,Wipes,August,28000.0
3999,Siskiyou,Cloth Masks,July,496000.0
4000,Siskiyou,Examination Gloves,July,3410000.0
4001,Siskiyou,Face Shields (Disposable),July,7300.0
4002,Siskiyou,Hand Sanitizers,July,85788.0
4003,Siskiyou,KN95 Respirators,July,20160.0
4004,Siskiyou,Medical Equipment,July,1050.0
4005,Siskiyou,N-95 Respirators,July,587280.0
4006,Siskiyou,Pharmaceuticals,July,458.0
4007,Siskiyou,Sample Collecting Kits,July,248000.0
4008,Siskiyou,Surgical Masks,July,11931000.0
4009,Siskiyou,Surgical or Examination Gowns,July,192732.0
4010,Siskiyou,Swabs,July,743231.0
4011,Siskiyou,Test Kits,July,527000.0
4012,Siskiyou,Viral Testing Media,July,117774.0
4013,Siskiyou,Wipes,July,10000.0
4014,Siskiyou,Cloth Masks,June,376000.0
4015,Siskiyou,Examination Gloves,June,2530000.0
4016,Siskiyou,Face Shields (Disposable),June,2300.0
4017,Siskiyou,Hand Sanitizers,June,24816.0
4018,Siskiyou,N-95 Respirators,June,44160.0
4019,Siskiyou,Pharmaceuticals,June,322.0
4020,Siskiyou,Sample Collecting Kits,June,184000.0
4021,Siskiyou,Surgical Masks,June,4977000.0
4022,Siskiyou,Surgical or Examination Gowns,June,128156.0
4023,Siskiyou,Swabs,June,315823.0
4024,Siskiyou,Test Kits,June,391000.0
4025,Siskiyou,Viral Testing Media,June,40950.0
4026,Siskiyou,Cloth Masks,October,606000.0
4027,Siskiyou,Examination Gloves,October,2208000.0
4028,Siskiyou,Face Shields (Disposable),October,16512.0
4029,Siskiyou,Hand Sanitizers,October,76096.0
4030,Siskiyou,KN95 Respirators,October,160000.0
4031,Siskiyou,Medical Equipment,October,800.0
4032,Siskiyou,N-95 Respirators,October,1896960.0
4033,Siskiyou,Pharmaceuticals,October,320.0
4034,Siskiyou,Sample Collecting Kits,October,130500.0
4035,Siskiyou,Surgical Masks,October,9264000.0
4036,Siskiyou,Surgical or Examination Gowns,October,125952.0
4037,Siskiyou,Swabs,October,451216.0
4038,Siskiyou,Test Kits,October,272000.0
4039,Siskiyou,Viral Testing Media,October,100896.0
4040,Siskiyou,Wipes,October,16000.0
4041,Siskiyou,Cloth Masks,September,1059000.0
4042,Siskiyou,Examination Gloves,September,4082000.0
4043,Siskiyou,Face Shields (Disposable),September,27936.0
4044,Siskiyou,Hand Sanitizers,September,142600.0
4045,Siskiyou,KN95 Respirators,September,300000.0
4046,Siskiyou,Medical Equipment,September,1500.0
4047,Siskiyou,N-95 Respirators,September,3416640.0
4048,Siskiyou,Pharmaceuticals,September,600.0
4049,Siskiyou,Sample Collecting Kits,September,240000.0
4050,Siskiyou,Surgical Masks,September,17286000.0
4051,Siskiyou,Surgical or Examination Gowns,September,235860.0
4052,Siskiyou,Swabs,September,838030.0
4053,Siskiyou,Test Kits,September,510000.0
4054,Siskiyou,Viral Testing Media,September,179580.0
4055,Siskiyou,Wipes,September,30000.0
4056,Solano,Cloth Masks,August,854580.0
4057,Solano,Coveralls (Hospitals or EMS),August,133000.0
4058,Solano,Examination Gloves,August,34787080.0
4059,Solano,Face Shields (Disposable),August,1265512.0
4060,Solano,Goggles,August,140000.0
4061,Solano,Hand Sanitizers,August,679654.0
4062,Solano,KN95 Respirators,August,7800.0
4063,Solano,Lab Kit,August,182000.0
4064,Solano,Lab Supplies,August,375200.0
4065,Solano,Medical Equipment,August,29406.0
4066,Solano,N-95 Respirators,August,9389680.0
4067,Solano,Other / None of the above,August,329224.0
4068,Solano,Pharmaceuticals,August,12208.0
4069,Solano,Shoe Covers,August,21000.0
4070,Solano,Surgical Masks,August,30311000.0
4071,Solano,Surgical or Examination Gowns,August,2232384.0
4072,Solano,Swabs,August,2214800.0
4073,Solano,Viral Testing Media,August,655368.0
4074,Solano,Wipes,August,10800.0
4075,Solano,Cloth Masks,July,128960.0
4076,Solano,Coveralls (Hospitals or EMS),July,147250.0
4077,Solano,Examination Gloves,July,26953160.0
4078,Solano,Face Shields (Disposable),July,1241742.0
4079,Solano,Goggles,July,45000.0
4080,Solano,Hand Sanitizers,July,641254.0
4081,Solano,Lab Kit,July,105500.0
4082,Solano,Lab Supplies,July,415400.0
4083,Solano,Medical Equipment,July,32640.0
4084,Solano,N-95 Respirators,July,9622660.0
4085,Solano,Other / None of the above,July,363998.0
4086,Solano,Pharmaceuticals,July,13516.0
4087,Solano,Shoe Covers,July,23250.0
4088,Solano,Surgical Masks,July,27008000.0
4089,Solano,Surgical or Examination Gowns,July,2471568.0
4090,Solano,Swabs,July,2162100.0
4091,Solano,Viral Testing Media,July,455986.0
4092,Solano,Cloth Masks,June,83240.0
4093,Solano,Coveralls (Hospitals or EMS),June,109250.0
4094,Solano,Examination Gloves,June,3672280.0
4095,Solano,Face Shields (Disposable),June,723862.0
4096,Solano,Hand Sanitizers,June,181784.0
4097,Solano,Lab Kit,June,57500.0
4098,Solano,Lab Supplies,June,184200.0
4099,Solano,Medical Equipment,June,290.0
4100,Solano,N-95 Respirators,June,4064960.0
4101,Solano,Other / None of the above,June,254704.0
4102,Solano,Pharmaceuticals,June,5851.0
4103,Solano,Shoe Covers,June,10500.0
4104,Solano,Surgical Masks,June,1624000.0
4105,Solano,Surgical or Examination Gowns,June,1026444.0
4106,Solano,Swabs,June,899300.0
4107,Solano,Viral Testing Media,June,147138.0
4108,Solano,Cloth Masks,October,912960.0
4109,Solano,Coveralls (Hospitals or EMS),October,76000.0
4110,Solano,Examination Gloves,October,23133760.0
4111,Solano,Face Shields (Disposable),October,858944.0
4112,Solano,Goggles,October,131000.0
4113,Solano,Hand Sanitizers,October,396928.0
4114,Solano,KN95 Respirators,October,9600.0
4115,Solano,Lab Kit,October,104000.0
4116,Solano,Lab Supplies,October,214400.0
4117,Solano,Medical Equipment,October,16832.0
4118,Solano,N-95 Respirators,October,6852160.0
4119,Solano,Other / None of the above,October,188128.0
4120,Solano,Pharmaceuticals,October,6976.0
4121,Solano,Shoe Covers,October,12000.0
4122,Solano,Surgical Masks,October,17545600.0
4123,Solano,Surgical or Examination Gowns,October,1357248.0
4124,Solano,Swabs,October,1265600.0
4125,Solano,Test Kits,October,15360.0
4126,Solano,Viral Testing Media,October,374496.0
4127,Solano,Wipes,October,57600.0
4128,Solano,Cloth Masks,September,1711800.0
4129,Solano,Coveralls (Hospitals or EMS),September,142500.0
4130,Solano,Examination Gloves,September,41220800.0
4131,Solano,Face Shields (Disposable),September,1423020.0
4132,Solano,Goggles,September,150000.0
4133,Solano,Hand Sanitizers,September,744240.0
4134,Solano,KN95 Respirators,September,18000.0
4135,Solano,Lab Kit,September,195000.0
4136,Solano,Lab Supplies,September,402000.0
4137,Solano,Medical Equipment,September,31560.0
4138,Solano,N-95 Respirators,September,11644320.0
4139,Solano,Other / None of the above,September,352740.0
4140,Solano,Pharmaceuticals,September,13080.0
4141,Solano,Shoe Covers,September,22500.0
4142,Solano,Surgical Masks,September,32898000.0
4143,Solano,Surgical or Examination Gowns,September,2493840.0
4144,Solano,Swabs,September,2373000.0
4145,Solano,Viral Testing Media,September,702180.0
4146,Solano,Wipes,September,108000.0
4147,Sonoma,Cloth Masks,August,7903360.0
4148,Sonoma,Coveralls (Hospitals or EMS),August,425320.0
4149,Sonoma,Examination Gloves,August,16394400.0
4150,Sonoma,Face Shields (Disposable),August,2270752.0
4151,Sonoma,Goggles,August,305200.0
4152,Sonoma,Hand Sanitizers,August,990968.0
4153,Sonoma,KN95 Respirators,August,863720.0
4154,Sonoma,Medical Equipment,August,16.0
4155,Sonoma,N-95 Respirators,August,20181040.0
4156,Sonoma,Other / None of the above,August,4592224.0
4157,Sonoma,Personnel,August,674.0
4158,Sonoma,Pharmaceuticals,August,3780.0
4159,Sonoma,Sample Collecting Kits,August,588000.0
4160,Sonoma,Surgical Masks,August,52587200.0
4161,Sonoma,Surgical or Examination Gowns,August,2930680.0
4162,Sonoma,Swabs,August,2576000.0
4163,Sonoma,Test Kits,August,134400.0
4164,Sonoma,Viral Testing Media,August,1616972.0
4165,Sonoma,Wipes,August,97824.0
4166,Sonoma,Cloth Masks,July,6673820.0
4167,Sonoma,Coveralls (Hospitals or EMS),July,470890.0
4168,Sonoma,Examination Gloves,July,8866800.0
4169,Sonoma,Face Shields (Disposable),July,2050820.0
4170,Sonoma,Goggles,July,337900.0
4171,Sonoma,Hand Sanitizers,July,819656.0
4172,Sonoma,KN95 Respirators,July,869400.0
4173,Sonoma,N-95 Respirators,July,19044160.0
4174,Sonoma,Other / None of the above,July,5081048.0
4175,Sonoma,Personnel,July,658.0
4176,Sonoma,Pharmaceuticals,July,4145.0
4177,Sonoma,Sample Collecting Kits,July,121000.0
4178,Sonoma,Surgical Masks,July,38979000.0
4179,Sonoma,Surgical or Examination Gowns,July,2520460.0
4180,Sonoma,Swabs,July,1842000.0
4181,Sonoma,Test Kits,July,14400.0
4182,Sonoma,Viral Testing Media,July,947123.0
4183,Sonoma,Wipes,July,50648.0
4184,Sonoma,Cloth Masks,June,4180200.0
4185,Sonoma,Coveralls (Hospitals or EMS),June,331710.0
4186,Sonoma,Examination Gloves,June,5418500.0
4187,Sonoma,Face Shields (Disposable),June,814112.0
4188,Sonoma,Goggles,June,250700.0
4189,Sonoma,Hand Sanitizers,June,299860.0
4190,Sonoma,KN95 Respirators,June,332640.0
4191,Sonoma,N-95 Respirators,June,10368500.0
4192,Sonoma,Other / None of the above,June,3757034.0
4193,Sonoma,Pharmaceuticals,June,1911.0
4194,Sonoma,Sample Collecting Kits,June,23000.0
4195,Sonoma,Surgical Masks,June,6769000.0
4196,Sonoma,Surgical or Examination Gowns,June,556580.0
4197,Sonoma,Swabs,June,1016000.0
4198,Sonoma,Viral Testing Media,June,554170.0
4199,Sonoma,Wipes,June,27984.0
4200,Sonoma,Cloth Masks,October,5101120.0
4201,Sonoma,Coveralls (Hospitals or EMS),October,243040.0
4202,Sonoma,Examination Gloves,October,13315200.0
4203,Sonoma,Face Shields (Disposable),October,1318400.0
4204,Sonoma,Goggles,October,174400.0
4205,Sonoma,Hand Sanitizers,October,597984.0
4206,Sonoma,KN95 Respirators,October,507840.0
4207,Sonoma,Medical Equipment,October,64.0
4208,Sonoma,N-95 Respirators,October,13441600.0
4209,Sonoma,Other / None of the above,October,2624128.0
4210,Sonoma,Personnel,October,496.0
4211,Sonoma,Pharmaceuticals,October,2160.0
4212,Sonoma,Sample Collecting Kits,October,1566000.0
4213,Sonoma,Surgical Masks,October,32867200.0
4214,Sonoma,Surgical or Examination Gowns,October,1677760.0
4215,Sonoma,Swabs,October,2692000.0
4216,Sonoma,Test Kits,October,76800.0
4217,Sonoma,Viral Testing Media,October,2147648.0
4218,Sonoma,Wipes,October,572928.0
4219,Sonoma,Cloth Masks,September,9492700.0
4220,Sonoma,Coveralls (Hospitals or EMS),September,455700.0
4221,Sonoma,Examination Gloves,September,24759600.0
4222,Sonoma,Face Shields (Disposable),September,2471352.0
4223,Sonoma,Goggles,September,327000.0
4224,Sonoma,Hand Sanitizers,September,1119060.0
4225,Sonoma,KN95 Respirators,September,952200.0
4226,Sonoma,Medical Equipment,September,120.0
4227,Sonoma,N-95 Respirators,September,23574360.0
4228,Sonoma,Other / None of the above,September,4920240.0
4229,Sonoma,Personnel,September,924.0
4230,Sonoma,Pharmaceuticals,September,4050.0
4231,Sonoma,Sample Collecting Kits,September,2003600.0
4232,Sonoma,Surgical Masks,September,61442000.0
4233,Sonoma,Surgical or Examination Gowns,September,3145800.0
4234,Sonoma,Swabs,September,4130000.0
4235,Sonoma,Test Kits,September,144000.0
4236,Sonoma,Viral Testing Media,September,3103566.0
4237,Sonoma,Wipes,September,595440.0
4238,Stanislaus,Body Bags,August,2800.0
4239,Stanislaus,Cleaning Supplies,August,11928.0
4240,Stanislaus,Cloth Masks,August,3668820.0
4241,Stanislaus,Coveralls (Hospitals or EMS),August,632912.0
4242,Stanislaus,Examination Gloves,August,78937000.0
4243,Stanislaus,Face Shields (Disposable),August,1362208.0
4244,Stanislaus,Goggles,August,380800.0
4245,Stanislaus,Hand Sanitizers,August,3827308.0
4246,Stanislaus,KN95 Respirators,August,711160.0
4247,Stanislaus,Lab Supplies,August,324800.0
4248,Stanislaus,Medical Equipment,August,5580.0
4249,Stanislaus,N-95 Respirators,August,34231832.0
4250,Stanislaus,Other / None of the above,August,91840.0
4251,Stanislaus,Personnel,August,1369.0
4252,Stanislaus,Pharmaceuticals,August,429800.0
4253,Stanislaus,Sample Collecting Kits,August,765600.0
4254,Stanislaus,Shoe Covers,August,482000.0
4255,Stanislaus,Surgical Masks,August,37224000.0
4256,Stanislaus,Surgical or Examination Gowns,August,31731400.0
4257,Stanislaus,Swabs,August,3061200.0
4258,Stanislaus,Test Kits,August,302400.0
4259,Stanislaus,Ventilators,August,3765.0
4260,Stanislaus,Viral Testing Media,August,2594136.0
4261,Stanislaus,Wipes,August,60624.0
4262,Stanislaus,Body Bags,July,3100.0
4263,Stanislaus,Cleaning Supplies,July,372.0
4264,Stanislaus,Cloth Masks,July,76140.0
4265,Stanislaus,Coveralls (Hospitals or EMS),July,280724.0
4266,Stanislaus,Examination Gloves,July,23798000.0
4267,Stanislaus,Face Shields (Disposable),July,1409416.0
4268,Stanislaus,Goggles,July,159600.0
4269,Stanislaus,Hand Sanitizers,July,1732997.0
4270,Stanislaus,KN95 Respirators,July,728320.0
4271,Stanislaus,Lab Supplies,July,133600.0
4272,Stanislaus,Medical Equipment,July,4030.0
4273,Stanislaus,N-95 Respirators,July,19210796.0
4274,Stanislaus,Other / None of the above,July,55180.0
4275,Stanislaus,Personnel,July,560.0
4276,Stanislaus,Pharmaceuticals,July,475432.0
4277,Stanislaus,Sample Collecting Kits,July,16800.0
4278,Stanislaus,Shoe Covers,July,396000.0
4279,Stanislaus,Surgical Masks,July,32946000.0
4280,Stanislaus,Surgical or Examination Gowns,July,5730050.0
4281,Stanislaus,Swabs,July,2394900.0
4282,Stanislaus,Test Kits,July,174800.0
4283,Stanislaus,Viral Testing Media,July,1528400.0
4284,Stanislaus,Wipes,July,31248.0
4285,Stanislaus,Body Bags,June,2300.0
4286,Stanislaus,Cleaning Supplies,June,276.0
4287,Stanislaus,Cloth Masks,June,17400.0
4288,Stanislaus,Coveralls (Hospitals or EMS),June,174292.0
4289,Stanislaus,Examination Gloves,June,6326000.0
4290,Stanislaus,Face Shields (Disposable),June,932464.0
4291,Stanislaus,Goggles,June,23000.0
4292,Stanislaus,Hand Sanitizers,June,310597.0
4293,Stanislaus,KN95 Respirators,June,461840.0
4294,Stanislaus,N-95 Respirators,June,6844908.0
4295,Stanislaus,Other / None of the above,June,33790.0
4296,Stanislaus,Pharmaceuticals,June,340652.0
4297,Stanislaus,Surgical Masks,June,5024000.0
4298,Stanislaus,Surgical or Examination Gowns,June,1342300.0
4299,Stanislaus,Swabs,June,1416700.0
4300,Stanislaus,Viral Testing Media,June,869200.0
4301,Stanislaus,Wipes,June,23184.0
4302,Stanislaus,Body Bags,October,1600.0
4303,Stanislaus,Cleaning Supplies,October,8256.0
4304,Stanislaus,Cloth Masks,October,3575040.0
4305,Stanislaus,Coveralls (Hospitals or EMS),October,361664.0
4306,Stanislaus,Examination Gloves,October,45864000.0
4307,Stanislaus,Face Shields (Disposable),October,784576.0
4308,Stanislaus,Goggles,October,217600.0
4309,Stanislaus,Hand Sanitizers,October,2410000.0
4310,Stanislaus,KN95 Respirators,October,411520.0
4311,Stanislaus,Lab Supplies,October,185600.0
4312,Stanislaus,Medical Equipment,October,3360.0
4313,Stanislaus,N-95 Respirators,October,20838984.0
4314,Stanislaus,Other / None of the above,October,60480.0
4315,Stanislaus,Personnel,October,1152.0
4316,Stanislaus,Pharmaceuticals,October,245600.0
4317,Stanislaus,Sample Collecting Kits,October,902400.0
4318,Stanislaus,Shoe Covers,October,288000.0
4319,Stanislaus,Surgical Masks,October,27168000.0
4320,Stanislaus,Surgical or Examination Gowns,October,19560800.0
4321,Stanislaus,Swabs,October,2206400.0
4322,Stanislaus,Test Kits,October,172800.0
4323,Stanislaus,Ventilators,October,2720.0
4324,Stanislaus,Viral Testing Media,October,1953024.0
4325,Stanislaus,Wipes,October,44928.0
4326,Stanislaus,Body Bags,September,3000.0
4327,Stanislaus,Cleaning Supplies,September,15480.0
4328,Stanislaus,Cloth Masks,September,6644700.0
4329,Stanislaus,Coveralls (Hospitals or EMS),September,678120.0
4330,Stanislaus,Examination Gloves,September,85770000.0
4331,Stanislaus,Face Shields (Disposable),September,1470480.0
4332,Stanislaus,Goggles,September,408000.0
4333,Stanislaus,Hand Sanitizers,September,4505090.0
4334,Stanislaus,KN95 Respirators,September,771600.0
4335,Stanislaus,Lab Supplies,September,348000.0
4336,Stanislaus,Medical Equipment,September,6250.0
4337,Stanislaus,N-95 Respirators,September,38091960.0
4338,Stanislaus,Other / None of the above,September,113400.0
4339,Stanislaus,Personnel,September,1980.0
4340,Stanislaus,Pharmaceuticals,September,460500.0
4341,Stanislaus,Sample Collecting Kits,September,1692000.0
4342,Stanislaus,Shoe Covers,September,540000.0
4343,Stanislaus,Surgical Masks,September,49874000.0
4344,Stanislaus,Surgical or Examination Gowns,September,36676500.0
4345,Stanislaus,Swabs,September,4137000.0
4346,Stanislaus,Test Kits,September,324000.0
4347,Stanislaus,Ventilators,September,5100.0
4348,Stanislaus,Viral Testing Media,September,3661920.0
4349,Stanislaus,Wipes,September,84240.0
4350,Sutter,Cloth Masks,August,14000.0
4351,Sutter,Examination Gloves,August,1194000.0
4352,Sutter,Face Shields (Disposable),August,154900.0
4353,Sutter,Goggles,August,2800.0
4354,Sutter,Hand Sanitizers,August,43876.0
4355,Sutter,N-95 Respirators,August,2185600.0
4356,Sutter,Other / None of the above,August,273056.0
4357,Sutter,Sample Collecting Kits,August,16000.0
4358,Sutter,Surgical Masks,August,3054000.0
4359,Sutter,Surgical or Examination Gowns,August,246210.0
4360,Sutter,Swabs,August,268400.0
4361,Sutter,Test Kits,August,72400.0
4362,Sutter,Viral Testing Media,August,185200.0
4363,Sutter,Wipes,August,6000.0
4364,Sutter,Cloth Masks,July,15500.0
4365,Sutter,Examination Gloves,July,330000.0
4366,Sutter,Face Shields (Disposable),July,143000.0
4367,Sutter,Goggles,July,3100.0
4368,Sutter,Hand Sanitizers,July,51977.0
4369,Sutter,Medical Equipment,July,250.0
4370,Sutter,N-95 Respirators,July,1885720.0
4371,Sutter,Other / None of the above,July,302312.0
4372,Sutter,Surgical Masks,July,4845000.0
4373,Sutter,Surgical or Examination Gowns,July,242420.0
4374,Sutter,Swabs,July,96800.0
4375,Sutter,Test Kits,July,1600.0
4376,Sutter,Viral Testing Media,July,79200.0
4377,Sutter,Cloth Masks,June,11500.0
4378,Sutter,Face Shields (Disposable),June,16400.0
4379,Sutter,Goggles,June,2300.0
4380,Sutter,Hand Sanitizers,June,1637.0
4381,Sutter,N-95 Respirators,June,1127240.0
4382,Sutter,Other / None of the above,June,193356.0
4383,Sutter,Surgical Masks,June,693000.0
4384,Sutter,Surgical or Examination Gowns,June,75360.0
4385,Sutter,Swabs,June,64400.0
4386,Sutter,Viral Testing Media,June,42400.0
4387,Sutter,Cloth Masks,October,8000.0
4388,Sutter,Examination Gloves,October,1269000.0
4389,Sutter,Face Shields (Disposable),October,89600.0
4390,Sutter,Goggles,October,1600.0
4391,Sutter,Hand Sanitizers,October,25072.0
4392,Sutter,N-95 Respirators,October,2053760.0
4393,Sutter,Other / None of the above,October,156032.0
4394,Sutter,Sample Collecting Kits,October,76800.0
4395,Sutter,Surgical Masks,October,1865600.0
4396,Sutter,Surgical or Examination Gowns,October,154870.0
4397,Sutter,Swabs,October,156800.0
4398,Sutter,Test Kits,October,44800.0
4399,Sutter,Viral Testing Media,October,109312.0
4400,Sutter,Wipes,October,19200.0
4401,Sutter,Cloth Masks,September,15000.0
4402,Sutter,Examination Gloves,September,2270000.0
4403,Sutter,Face Shields (Disposable),September,168000.0
4404,Sutter,Goggles,September,3000.0
4405,Sutter,Hand Sanitizers,September,47010.0
4406,Sutter,N-95 Respirators,September,3348600.0
4407,Sutter,Other / None of the above,September,292560.0
4408,Sutter,Sample Collecting Kits,September,140000.0
4409,Sutter,Surgical Masks,September,3494000.0
4410,Sutter,Surgical or Examination Gowns,September,272250.0
4411,Sutter,Swabs,September,294000.0
4412,Sutter,Test Kits,September,84000.0
4413,Sutter,Viral Testing Media,September,204960.0
4414,Sutter,Wipes,September,36000.0
4415,Tehama,Cloth Masks,August,112000.0
4416,Tehama,Examination Gloves,August,437440.0
4417,Tehama,Face Shields (Disposable),August,95200.0
4418,Tehama,Goggles,August,5600.0
4419,Tehama,Hand Sanitizers,August,68548.0
4420,Tehama,N-95 Respirators,August,505920.0
4421,Tehama,Other / None of the above,August,219296.0
4422,Tehama,Pharmaceuticals,August,17.0
4423,Tehama,Surgical Masks,August,9072000.0
4424,Tehama,Surgical or Examination Gowns,August,105000.0
4425,Tehama,Swabs,August,14000.0
4426,Tehama,Test Kits,August,28000.0
4427,Tehama,Viral Testing Media,August,2800.0
4428,Tehama,Wipes,August,57360.0
4429,Tehama,Cloth Masks,July,48000.0
4430,Tehama,Examination Gloves,July,107880.0
4431,Tehama,Face Shields (Disposable),July,53200.0
4432,Tehama,Goggles,July,4200.0
4433,Tehama,Hand Sanitizers,July,66208.0
4434,Tehama,N-95 Respirators,July,419280.0
4435,Tehama,Other / None of the above,July,242792.0
4436,Tehama,Surgical Masks,July,1716000.0
4437,Tehama,Surgical or Examination Gowns,July,109950.0
4438,Tehama,Swabs,July,15500.0
4439,Tehama,Test Kits,July,23000.0
4440,Tehama,Viral Testing Media,July,3100.0
4441,Tehama,Wipes,July,62000.0
4442,Tehama,Examination Gloves,June,32920.0
4443,Tehama,Face Shields (Disposable),June,2800.0
4444,Tehama,Hand Sanitizers,June,8896.0
4445,Tehama,N-95 Respirators,June,158160.0
4446,Tehama,Other / None of the above,June,180136.0
4447,Tehama,Surgical Masks,June,588000.0
4448,Tehama,Surgical or Examination Gowns,June,36600.0
4449,Tehama,Swabs,June,11500.0
4450,Tehama,Viral Testing Media,June,2300.0
4451,Tehama,Wipes,June,46000.0
4452,Tehama,Cloth Masks,October,64000.0
4453,Tehama,Examination Gloves,October,327680.0
4454,Tehama,Face Shields (Disposable),October,54400.0
4455,Tehama,Goggles,October,3200.0
4456,Tehama,Hand Sanitizers,October,40896.0
4457,Tehama,N-95 Respirators,October,613760.0
4458,Tehama,Other / None of the above,October,125312.0
4459,Tehama,Pharmaceuticals,October,16.0
4460,Tehama,Sample Collecting Kits,October,12800.0
